"UserID","UserNo","Name","Email","IP","ID","Started","Ended","Tracking","Q1","Q2","Q3","Q3.1","Q4.1","Q4.2","Q4.3","Q4.4","Q4.5","Q4.6","Q4.7","Q4.8","Q4.9","Q4.10","Q4.11","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Q21","Q22","Q23","Q24","Q25","Q26.1","Q26.2","Q26.3","Q26.4","Q26.5","Q26.6","Q26.7","Q26.8","Q26.9","Q26.10","Q26.11","Q27.1","Q27.2","Q27.3","Q27.4","Q27.5","Q27.6","Q27.7","Q27.8","Q27.9","Q27.10","Q27.11","Q28","Q29","Q30","Q31","Q32","Q33","Q34","Q35","Q36","Q37.1","Q37.2","Q37.3","Q37.4","Q37.5","Q37.6","Q37.7","Q37.8","Q38.1","Q38.2","Q38.3","Q38.4","Q38.5","Q38.6","Q38.7","Q38.8","Q38.9","Q38.10","Q38.11","Q38.12","Q38.13","Q39.1","Q39.2","Q39.3","Q39.4","Q39.5","Q39.6","Q39.7","Q39.8","Q40","Q41","Q42","Q43","Q44","Q45","Q46"
100000060,61,NA,NA,"100.00.000.00",NA,1699925400,1699121700,"Web Link 2","Civil service, including devolved administrations","Senior Executive Officer (or equivalent)","Veterinary Medicines Directorate",NA,"No","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Master's degree (or equivalent)","Other","Other","Yes","Science","MSc","Yes","Other","Other","No","All the time","No","Yes","No","Yes","I don't know","No","Yes","No","I don't know","Yes","I don't know","some text","Yes","Yes","Not required for my work","Yes","Yes","Yes","Yes","No","Yes","Not required for my work",NA,"No","I don't know","Yes","Current employment","It has become slightly better","Yes","No","Yes","Yes, but I haven't read it","Strongly Agree","Disagree","Strongly Agree","Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Disagree","All the time","Sometimes","Sometimes","Regularly","Regularly","Regularly","Sometimes","Never","All the time","Never","Sometimes","Sometimes","Rarely","All the time","All the time","I don't understand this question","All the time","Regularly","I don't understand this question","Sometimes","All the time","Yes","Yes","No","some text",NA,"some text",NA
100000061,62,NA,NA,"100.00.000.00",NA,1699164900,1699367400,"Web link 3","Civil service, including devolved administrations","Grade 6 (or equivalent)","Accountant in Bankruptcy",NA,"No","Yes","No","Yes","No","No","Yes","Yes","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rarely","No","Yes","No","I don't know","I don't know","No","Yes","No","No","No","Yes",NA,"No","Yes","No","Yes","Not required for my work","No","Not required for my work","Not required for my work","Not required for my work","No",NA,"I don't know","Yes","I don't know",NA,NA,"Yes","Yes","No","Yes","Disagree","Agree","Neutral","Strongly Disagree","Neutral","Strongly Agree","Disagree","Agree","I don't understand this question","Never","Rarely","I don't understand this question","Never","Regularly","All the time","Rarely","Rarely","Never","Regularly","Regularly","Sometimes","All the time","Sometimes","Sometimes","Regularly","I don't understand this question","Sometimes","Never","Rarely","Yes","No","Yes","some text",NA,NA,"some text"
100000062,63,NA,NA,"100.00.000.00",NA,1697958900,1697823900,"Web Link 2","NHS or local healthcare service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHS","Band 5",NA,"England","NHS England",NA,NA,NA,"Master's degree (or equivalent)","Mathematics","Other","No","Science","BSc","Yes","Other","Other","No","Regularly","Yes","No","Yes","Yes","Yes","No","I don't know","Yes","No","No","Yes","some text","Yes","Not required for my work","Yes","Not required for my work","Not required for my work","Not required for my work","No","Not required for my work","No","No",NA,"I don't know","No","I don't know",NA,NA,"No",NA,NA,NA,"Disagree","Disagree","Agree","Agree","Agree","Neutral","Neutral","Disagree","Sometimes","Never","I don't understand this question","Sometimes","Sometimes","Regularly","Never","All the time","I don't understand this question","Never","Sometimes","Never","Never","Regularly","Regularly","I don't understand this question","Never","Regularly","I don't understand this question","Rarely","Rarely","No","No","I don't know",NA,"some text","some text","some text"
100000063,64,NA,NA,"100.00.000.00",NA,1699360200,1698030900,"Default Web Link","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"England","NHS Trust",NA,NA,NA,"Master's degree (or equivalent)","Other","MSc","No",NA,NA,NA,NA,NA,NA,"Sometimes","Yes","I don't know","Yes","I don't know","Yes","I don't know","I don't know","Yes","I don't know","No","I don't know",NA,"Not required for my work","Not required for my work","Not required for my work","Not required for my work","Not required for my work","No","Yes","Yes","Yes","Not required for my work",NA,"I don't know","Yes","I don't know",NA,NA,"Yes","Yes","Yes, and I am a RAP Champion","Yes","Strongly Agree","Neutral","Neutral","Neutral","Neutral","Agree","Agree","Agree","Sometimes","Regularly","All the time","All the time","All the time","Never","Sometimes","Regularly","Regularly","Sometimes","Rarely","I don't understand this question","I don't understand this question","Never","Regularly","Regularly","Never","I don't understand this question","Sometimes","Rarely","Never","No","Yes","Yes",NA,"some text","some text","some text"
100000064,65,NA,NA,"100.00.000.00",NA,1699510500,1698040800,"Web Link 2","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scotland",NA,"Other",NA,NA,"Master's degree (or equivalent)","Mathematics","Other","Yes","English","PhD","No","Science","BSc","Yes","All the time","No","Yes","Yes","I don't know","I don't know","Yes","I don't know","I don't know","Yes","Yes","No",NA,"Not required for my work","Yes","No","Not required for my work","No","Yes","Yes","Not required for my work","No","Yes","some text","No","No","I don't know",NA,NA,"No",NA,NA,NA,"Strongly Agree","Strongly Disagree","Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Agree","Agree","Rarely","Never","Sometimes","All the time","All the time","Never","Never","Sometimes","Never","Regularly","All the time","Rarely","I don't understand this question","Sometimes","All the time","Sometimes","I don't understand this question","Never","Sometimes","Never","I don't understand this question","I don't know","I don't know","I don't know",NA,"some text","some text","some text"
100000065,66,NA,NA,"100.00.000.00",NA,1699376400,1699670700,"Web link 3","Civil service, including devolved administrations","Other","Department of Health & Social Care (excl. agencies)",NA,"No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Master's degree (or equivalent)","Other","Other","No","Mathematics","PhD","No","Science","PhD","No","Regularly","No","I don't know","Yes","No","No","No","No","No","No","Yes","Yes","some text","Yes","Not required for my work","No","Yes","Not required for my work","Yes","No","Yes","Yes","Not required for my work",NA,"I don't know","Yes","I don't know",NA,NA,"Yes","No","Yes","Yes, but I haven't read it","Disagree","Neutral","Neutral","Neutral","Disagree","Strongly Agree","Neutral","Disagree","I don't understand this question","Regularly","I don't understand this question","Never","Regularly","Regularly","I don't understand this question","All the time","Sometimes","Never","I don't understand this question","I don't understand this question","All the time","Sometimes","All the time","Regularly","Sometimes","Rarely","All the time","All the time","I don't understand this question","No","Yes","Yes",NA,NA,"some text","some text"
100000066,67,NA,NA,"100.00.000.00",NA,1698483600,1699717500,"Default Web Link","Civil service, including devolved administrations","Grade 7 (or equivalent)","Criminal Injuries Compensation Authority",NA,"Yes","Yes","No","Yes","Yes","Yes","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree (or equivalent)","English","PhD","Yes","Other","BSc","Yes","Other","BSc","No","Rarely","Yes","Yes","I don't know","I don't know","I don't know","I don't know","I don't know","Yes","Yes","Yes","Yes","some text","Not required for my work","No","Not required for my work","No","Yes","Not required for my work","No","Not required for my work","Not required for my work","No",NA,"Yes","No","No",NA,NA,"No",NA,NA,NA,"Disagree","Strongly Agree","Disagree","Neutral","Strongly Disagree","Strongly Disagree","Strongly Disagree","Disagree","I don't understand this question","I don't understand this question","All the time","I don't understand this question","Never","All the time","All the time","Sometimes","Regularly","Never","Never","Never","Never","Never","Rarely","Rarely","I don't understand this question","I don't understand this question","Never","Sometimes","Regularly","Yes","I don't know","Yes","some text",NA,"some text","some text"
100000067,68,NA,NA,"100.00.000.00",NA,1698096600,1697498100,"Web link 4","Civil service, including devolved administrations","Grade 7 (or equivalent)","Ofsted",NA,"Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doctoral degree (or equivalent)","English","PhD","Yes","Science","BSc","No",NA,NA,NA,"Sometimes","No","I don't know","Yes","Yes","Yes","I don't know","No","I don't know","I don't know","No","Yes","some text","Yes","Yes","Yes","Not required for my work","Not required for my work","Yes","No","Not required for my work","No","Yes",NA,"No","Yes","No",NA,NA,"No",NA,NA,NA,"Disagree","Disagree","Strongly Disagree","Neutral","Strongly Disagree","Neutral","Neutral","Strongly Disagree","Rarely","Rarely","All the time","Sometimes","Never","Regularly","Never","All the time","Regularly","I don't understand this question","Never","I don't understand this question","Sometimes","Regularly","Never","All the time","Rarely","I don't understand this question","I don't understand this question","Never","Sometimes","Yes","No","I don't know","some text",NA,NA,"some text"
100000068,69,NA,NA,"100.00.000.00",NA,1700054100,1698131700,"Default Web Link","Civil service, including devolved administrations","Higher Executive Officer (or equivalent)","Standards and Testing Agency",NA,"Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doctoral degree (or equivalent)","Science","PhD","No",NA,NA,NA,NA,NA,NA,"Rarely","No","No","No","No","I don't know","Yes","Yes","No","I don't know","Yes","Yes",NA,"Yes","Yes","Not required for my work","Not required for my work","No","Not required for my work","No","Yes","Not required for my work","Yes","some text","No","No","Yes","Other: some text","It has become slightly worse","Yes","I don't know","No","No","Agree","Neutral","Disagree","Strongly Agree","Neutral","Strongly Agree","Strongly Disagree","Agree","Rarely","Sometimes","Never","Regularly","Never","Regularly","Rarely","Regularly","I don't understand this question","Rarely","Never","Regularly","Sometimes","I don't understand this question","Rarely","I don't understand this question","Rarely","Sometimes","All the time","Never","I don't understand this question","No","Yes","Yes","some text","some text","some text","some text"
100000069,70,NA,NA,"100.00.000.00",NA,1698818400,1698084000,"Default Web Link","Civil service, including devolved administrations","Executive Officer (or equivalent)","Medicines and Healthcare products Regulatory Agency",NA,"Yes","Yes","No","No","Yes","No","Yes","Yes","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doctoral degree (or equivalent)","Mathematics","MSc","Yes","Other","BSc","Yes","Other","BSc","Yes","All the time","No","No","I don't know","No","Yes","Yes","I don't know","Yes","No","Yes","No",NA,"No","Not required for my work","No","No","Not required for my work","No","Yes","No","No","Yes",NA,"Yes","No","No",NA,NA,"No",NA,NA,NA,"Agree","Agree","Strongly Agree","Neutral","Agree","Agree","Neutral","Strongly Disagree","Regularly","Rarely","Regularly","I don't understand this question","All the time","All the time","Regularly","I don't understand this question","Regularly","Sometimes","Regularly","Regularly","Sometimes","All the time","Rarely","Sometimes","All the time","Rarely","Sometimes","Rarely","Never","No","No","Yes","some text","some text","some text","some text"
100000070,71,NA,NA,"100.00.000.00",NA,1699569000,1698454800,"Web link 4","Civil service, including devolved administrations","Senior Executive Officer (or equivalent)","Driver and Vehicle Licensing Agency",NA,"No","Yes","No","No","Yes","No","No","No","No","No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Regularly","No","No","Yes","I don't know","Yes","I don't know","No","I don't know","No","Yes","Yes",NA,"No","Yes","Yes","No","Not required for my work","Not required for my work","Yes","No","Yes","Yes",NA,"No","I don't know","No",NA,NA,"Yes","No","No","No","Strongly Agree","Strongly Disagree","Neutral","Agree","Disagree","Strongly Agree","Strongly Disagree","Strongly Disagree","Regularly","All the time","I don't understand this question","Never","All the time","Sometimes","Never","Sometimes","Sometimes","Rarely","All the time","I don't understand this question","Rarely","Sometimes","Sometimes","Never","All the time","I don't understand this question","Never","All the time","Rarely","Yes","Yes","Yes","some text","some text",NA,NA
100000071,72,NA,NA,"100.00.000.00",NA,1699846200,1699588800,"Web link 4","NHS or local healthcare service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHS","Band 3",NA,"England","Other",NA,NA,NA,"Bachelor's degree (or equivalent)","English","Other","Yes","English","PhD","No","English","PhD","No","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"some text",NA,NA
100000072,73,NA,NA,"100.00.000.00",NA,1697931900,1699731000,"Web link 5","Civil service, including devolved administrations","Grade 6 (or equivalent)","Competition and Markets Authority",NA,"No","No","Yes","Yes","No","No","Yes","Yes","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doctoral degree (or equivalent)","Other","BSc","No","Other","PhD","No","Science","MSc","Yes","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"some text",NA,"some text","some text"
100000073,74,NA,NA,"100.00.000.00",NA,1698975000,1700041500,"Default Web Link","Civil service, including devolved administrations","Higher Executive Officer (or equivalent)","Defence Science and Technology Laboratory",NA,"No","Yes","No","Yes","Yes","Yes","No","No","Yes","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doctoral degree (or equivalent)","Other","MSc","No","Other","MSc","No",NA,NA,NA,"Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"some text","some text",NA
100000074,75,NA,NA,"100.00.000.00",NA,1697971500,1699560900,"Web Link 2","Civil service, including devolved administrations","Grade 7 (or equivalent)","Foreign, Commonwealth & Development Office (excl. agencies)",NA,"No","Yes","Yes","No","No","No","No","Yes","Yes","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Master's degree (or equivalent)","Science","BSc","No","Other","MSc","No","English","PhD","Yes","All the time","No","I don't know","Yes","No","I don't know","No","Yes","Yes","I don't know","No","No",NA,"Not required for my work","No","No","Not required for my work","Not required for my work","No","Not required for my work","No","Yes","No",NA,"Yes","Yes","Yes","Previous public sector employment","It has become significantly better","Yes","No","No","Yes, but I haven't read it","Agree","Neutral","Neutral","Neutral","Agree","Agree","Disagree","Strongly Disagree","I don't understand this question","Rarely","Regularly","Never","Sometimes","All the time","Rarely","Regularly","Never","Regularly","Sometimes","Sometimes","I don't understand this question","Regularly","Rarely","Rarely","Regularly","All the time","Sometimes","Rarely","Regularly","Yes","I don't know","No","some text",NA,"some text","some text"
100000075,76,NA,NA,"100.00.000.00",NA,1697483700,1699091100,"Default Web Link","Civil service, including devolved administrations","Other","Transport Scotland",NA,"No","No","Yes","Yes","No","Yes","No","No","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Master's degree (or equivalent)","Science","BSc","No","Science","Other","Yes","Other","MSc","No","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"some text","some text",NA
100000076,77,NA,NA,"100.00.000.00",NA,1697838300,1697787000,"Web link 3","NHS or local healthcare service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHS","Band 4",NA,"Scotland",NA,"NHS Scotland",NA,NA,"Doctoral degree (or equivalent)","Mathematics","PhD","Yes","Mathematics","MSc","No","Mathematics","MSc","Yes","Sometimes","No","Yes","Yes","Yes","Yes","Yes","No","No","No","Yes","I don't know",NA,"Yes","No","No","No","Yes","Yes","Yes","No","Yes","Yes",NA,"Yes","I don't know","Yes","Other: some text","It has become significantly better","No",NA,NA,NA,"Strongly Agree","Strongly Disagree","Disagree","Strongly Disagree","Neutral","Strongly Disagree","Neutral","Strongly Disagree","Sometimes","Sometimes","I don't understand this question","Regularly","I don't understand this question","Regularly","Never","I don't understand this question","Rarely","Never","Sometimes","Rarely","Sometimes","Sometimes","All the time","All the time","Never","Rarely","Sometimes","All the time","I don't understand this question","Yes","Yes","No","some text",NA,"some text",NA
100000077,78,NA,NA,"100.00.000.00",NA,1698358500,1700061300,"Web Link 2","Civil service, including devolved administrations","Grade 6 (or equivalent)","HM Prison and Probation Service",NA,"Yes","Yes","No","No","Yes","Yes","No","No","Yes","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doctoral degree (or equivalent)","English","MSc","Yes","Mathematics","PhD","No","Science","PhD","No","Regularly","No","I don't know","Yes","No","No","No","Yes","I don't know","Yes","I don't know","No",NA,"Not required for my work","Not required for my work","Yes","Not required for my work","Yes","Yes","Not required for my work","No","Not required for my work","Yes","some text","No","No","Yes","Previous public sector employment","It has stayed the same","Yes","Yes","No","Yes, but I haven't read it","Agree","Strongly Disagree","Disagree","Neutral","Neutral","Disagree","Disagree","Strongly Agree","Rarely","Sometimes","Sometimes","I don't understand this question","Rarely","Sometimes","Regularly","Sometimes","Never","All the time","Never","Never","I don't understand this question","All the time","All the time","All the time","Sometimes","Rarely","Rarely","Rarely","Regularly","No","I don't know","I don't know","some text",NA,NA,NA
100000078,79,NA,NA,"100.00.000.00",NA,1697489100,1699004700,"Web Link 2","Civil service, including devolved administrations","Grade 7 (or equivalent)","Department for Transport (excl. agencies)",NA,"No","No","Yes","Yes","No","No","Yes","No","Yes","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doctoral degree (or equivalent)","Science","PhD","Yes","Mathematics","PhD","Yes","Mathematics","Other","No","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"some text",NA,"some text",NA
100000079,80,NA,NA,"100.00.000.00",NA,1699065000,1698048000,"Default Web Link","Civil service, including devolved administrations","Senior Executive Officer (or equivalent)","Accountant in Bankruptcy",NA,"Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree (or equivalent)","English","BSc","Yes","Mathematics","PhD","Yes","Science","PhD","Yes","Rarely","No","No","I don't know","Yes","No","Yes","I don't know","No","Yes","No","Yes",NA,"No","Yes","No","No","Yes","No","Yes","Yes","No","Yes",NA,"Yes","Yes","Yes","Current employment","It has become significantly better","Yes","I don't know","No","Yes, but I haven't read it","Agree","Neutral","Neutral","Agree","Strongly Disagree","Neutral","Agree","Agree","Regularly","Regularly","I don't understand this question","All the time","Rarely","All the time","Never","Sometimes","Never","Never","Regularly","All the time","Rarely","All the time","Regularly","Rarely","Never","Never","Never","Sometimes","Rarely","I don't know","Yes","I don't know","some text","some text","some text",NA
100000080,81,NA,NA,"100.00.000.00",NA,1699995600,1699006500,"Web link 5","Civil service, including devolved administrations","Executive Officer (or equivalent)","Office for National Statistics",NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Directorate 1",NA,NA,NA,NA,NA,NA,NA,NA,"Doctoral degree (or equivalent)","Mathematics","BSc","No",NA,NA,NA,NA,NA,NA,"Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"some text"
100000081,82,NA,NA,"100.00.000.00",NA,1699434000,1698732000,"Web link 5","Civil service, including devolved administrations","Administrative Officer (or equivalent)","Crown Prosecution Service",NA,"No","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree (or equivalent)","Other","PhD","Yes",NA,NA,NA,NA,NA,NA,"Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"some text","some text"
100000082,83,NA,NA,"100.00.000.00",NA,1698367500,1697625900,"Web link 5","Civil service, including devolved administrations","Fast Stream","Food Standards Agency",NA,"No","No","No","No","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Regularly","No","No","I don't know","No","I don't know","Yes","I don't know","No","I don't know","I don't know","Yes",NA,"Yes","Not required for my work","No","Yes","No","Yes","No","Yes","No","No",NA,"No","I don't know","I don't know",NA,NA,"No",NA,NA,NA,"Strongly Agree","Strongly Agree","Disagree","Agree","Neutral","Agree","Strongly Disagree","Strongly Agree","Never","Never","Never","Never","I don't understand this question","Rarely","Regularly","Rarely","All the time","All the time","Never","Regularly","Sometimes","I don't understand this question","I don't understand this question","All the time","Sometimes","All the time","Rarely","Regularly","Regularly","Yes","No","Yes","some text",NA,NA,NA
100000083,84,NA,NA,"100.00.000.00",NA,1697517000,1697958000,"Web link 4","Civil service, including devolved administrations","Grade 7 (or equivalent)","National Crime Agency",NA,"No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doctoral degree (or equivalent)","English","Other","Yes","Other","Other","No","Science","Other","Yes","Rarely","No","No","No","No","Yes","Yes","No","I don't know","No","Yes","Yes",NA,"Not required for my work","Not required for my work","Not required for my work","Yes","Not required for my work","Yes","Not required for my work","No","Not required for my work","Yes",NA,"I don't know","No","I don't know",NA,NA,"No",NA,NA,NA,"Agree","Strongly Agree","Agree","Strongly Disagree","Neutral","Strongly Agree","Strongly Agree","Agree","Never","Rarely","Regularly","I don't understand this question","All the time","Regularly","All the time","Rarely","Rarely","Rarely","Sometimes","Never","Rarely","Sometimes","Never","I don't understand this question","Regularly","Sometimes","Never","All the time","Rarely","No","No","Yes",NA,NA,NA,"some text"
100000084,85,NA,NA,"100.00.000.00",NA,1699160400,1699521300,"Web link 3","Civil service, including devolved administrations","Senior Executive Officer (or equivalent)","HM Courts & Tribunals Service",NA,"Yes","No","No","Yes","No","No","No","No","No","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Master's degree (or equivalent)","Science","PhD","No","English","Other","Yes","English","BSc","No","Sometimes","Yes","Yes","Yes","Yes","I don't know","I don't know","No","No","Yes","I don't know","No",NA,"Not required for my work","Yes","Yes","Not required for my work","Yes","Not required for my work","Not required for my work","Not required for my work","Yes","Not required for my work",NA,"No","I don't know","I don't know",NA,NA,"No",NA,NA,NA,"Strongly Disagree","Disagree","Agree","Strongly Agree","Neutral","Strongly Disagree","Strongly Disagree","Neutral","Rarely","Never","All the time","I don't understand this question","Sometimes","Rarely","Rarely","All the time","I don't understand this question","Rarely","Sometimes","I don't understand this question","Regularly","Never","Sometimes","Sometimes","Rarely","Regularly","Never","Sometimes","Never","No","Yes","I don't know","some text","some text",NA,"some text"
100000085,86,NA,NA,"100.00.000.00",NA,1697700600,1698536700,"Web link 4","Civil service, including devolved administrations","SCS Pay Band 1 (or equivalent)","Student Awards Agency for Scotland",NA,"Yes","Yes","Yes","Yes","Yes","No","No","No","No","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Any other qualification",NA,NA,NA,NA,NA,NA,NA,NA,NA,"All the time","No","I don't know","Yes","Yes","No","I don't know","I don't know","No","I don't know","I don't know","No",NA,"Yes","Yes","No","Not required for my work","No","Not required for my work","Not required for my work","No","Yes","Not required for my work","some text","Yes","Yes","I don't know",NA,NA,"Yes","No","Yes, and I am a RAP Champion","Yes, but I haven't read it","Strongly Disagree","Neutral","Strongly Agree","Strongly Disagree","Strongly Disagree","Disagree","Neutral","Strongly Disagree","I don't understand this question","All the time","All the time","I don't understand this question","I don't understand this question","I don't understand this question","Regularly","Never","Rarely","Never","Sometimes","Sometimes","Regularly","Regularly","Sometimes","I don't understand this question","Regularly","Sometimes","Rarely","Regularly","Rarely","Yes","No","No",NA,NA,NA,"some text"
100000086,87,NA,NA,"100.00.000.00",NA,1698769800,1698976800,"Web link 4","NHS or local healthcare service",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHS","Band 3",NA,"England","NHS England",NA,NA,NA,"Doctoral degree (or equivalent)","English","BSc","Yes","Science","MSc","Yes","Other","BSc","Yes","All the time","No","No","Yes","No","No","No","Yes","No","No","I don't know","No",NA,"No","Not required for my work","Yes","No","Yes","Not required for my work","Not required for my work","Not required for my work","No","Yes",NA,"I don't know","I don't know","I don't know",NA,NA,"No",NA,NA,NA,"Agree","Strongly Agree","Agree","Agree","Strongly Disagree","Strongly Disagree","Disagree","Disagree","Rarely","Regularly","Rarely","Never","Regularly","Rarely","Regularly","Regularly","I don't understand this question","Sometimes","All the time","All the time","Never","Never","I don't understand this question","I don't understand this question","Never","Never","Rarely","Never","I don't understand this question","No","No","I don't know",NA,NA,"some text","some text"
100000087,88,NA,NA,"100.00.000.00",NA,1699773300,1698268500,"Web link 3","Civil service, including devolved administrations","Senior Executive Officer (or equivalent)","Food Standards Agency",NA,"Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor's degree (or equivalent)","Science","PhD","No","English","MSc","No","Mathematics","PhD","Yes","Sometimes","Yes","I don't know","Yes","I don't know","I don't know","Yes","Yes","Yes","Yes","Yes","Yes",NA,"Yes","No","Yes","Yes","Yes","No","Not required for my work","Not required for my work","No","No",NA,"I don't know","No","Yes","Previous public sector employment","It has become slightly worse","No",NA,NA,NA,"Strongly Disagree","Strongly Agree","Agree","Disagree","Disagree","Neutral","Neutral","Strongly Disagree","Regularly","Never","All the time","I don't understand this question","Never","I don't understand this question","Regularly","Sometimes","Rarely","Never","I don't understand this question","Regularly","I don't understand this question","Sometimes","I don't understand this question","Never","Regularly","Rarely","Regularly","Rarely","Rarely","I don't know","No","Yes","some text","some text","some text","some text"
